Player,SG Putting,SG Around Green,SG Approach,SG Off The Tee,SG Tee To Green,SG Total,Rounds,Scrambling
j.j. spaun,1.42,-1.11,1.45,0.35,0.69,2.11,2,0
j.j. spaun,0.43,-0.01,-0.7,-0.24,-0.94,-0.51,3,0
j.j. spaun,2.24,-0.59,1.4,0.48,1.29,3.53,4,0
corey conners,-0.35,1.85,1.18,0.28,3.31,2.96,1,0
corey conners,-0.69,0.8,-1.25,0.25,-0.2,-0.89,2,0
corey conners,-1.97,0.12,1.44,0.89,2.46,0.49,3,0
corey conners,2.91,0.72,1.54,-0.65,1.61,4.53,4,0
alex fitzpatrick,-2.97,-0.45,0.97,1.41,1.93,-1.04,1,0
alex fitzpatrick,0.47,-0.45,1.47,-0.37,0.64,1.11,2,0
alex fitzpatrick,0.58,0.22,1.4,1.29,2.9,3.49,3,0
alex fitzpatrick,1.5,0.94,1.68,-0.6,2.02,3.53,4,0
ben griffin,5.35,0.73,-1.44,-0.69,-1.39,3.96,1,0
ben griffin,-0.83,0.62,1.02,0.3,1.94,1.11,2,0
ben griffin,-0.88,0.29,0.71,0.37,1.36,0.49,3,0
ben griffin,-0.23,-0.82,2.43,-0.85,0.76,0.53,4,0
robert macintyre,0.83,0.08,0.06,-0.01,0.13,0.96,1,0
robert macintyre,-0.21,1.26,0.73,0.34,2.32,2.11,2,0
robert macintyre,-0.42,-0.58,1.36,0.12,0.91,0.49,3,0
robert macintyre,2.57,-0.56,1.45,-0.93,-0.04,2.53,4,0
russell henley,3.82,-1.28,-1.73,1.16,-1.86,1.96,1,0
russell henley,0.35,-2.4,-0.71,-0.13,-3.24,-2.89,2,0
russell henley,-0.18,0.42,1.16,1.08,2.66,2.49,3,0
russell henley,0.04,0.37,1.98,1.15,3.49,3.53,4,0
sam burns,-0.67,0.7,0.8,1.12,2.63,1.96,1,0
sam burns,-0.03,-0.9,1.54,0.51,1.14,1.11,2,0
sam burns,1.09,-0.42,0.67,0.14,0.4,1.49,3,0
sam burns,1.06,-2.5,1.36,0.61,-0.53,0.53,4,0
keegan bradley,-0.42,0.26,1.04,0.08,1.38,0.96,1,0
keegan bradley,0.23,1.27,2.11,-1.49,1.88,2.11,2,0
keegan bradley,-1.23,2.32,-2.29,-1.31,-1.28,-2.51,3,0
keegan bradley,-0.69,0.29,2.97,0.96,4.22,3.53,4,0
justin thomas,0.77,0.38,-1.68,0.49,-0.81,-0.04,1,0
justin thomas,-0.36,1.23,-0.57,0.82,1.47,1.11,2,0
justin thomas,-0.69,1.13,2.16,-0.12,3.17,2.49,3,0
justin thomas,-0.45,3.52,-2.52,-0.02,0.98,0.53,4,0
tommy fleetwood,-0.99,0.84,0.81,0.29,1.95,0.96,1,0
tommy fleetwood,2.35,0.18,0.59,0,0.76,3.11,2,0
tommy fleetwood,-1.53,0.16,-1,-0.15,-0.99,-2.51,3,0
tommy fleetwood,1.92,0.26,-0.66,1,0.61,2.53,4,0
patrick cantlay,0.53,0.17,1.01,1.24,2.42,2.96,1,0
patrick cantlay,-0.26,-0.9,1.62,0.65,1.37,1.11,2,0
patrick cantlay,2.51,-0.71,3.16,-1.48,0.98,3.49,3,0
patrick cantlay,-1.77,0.25,-1.48,-0.47,-1.71,-3.47,4,0
bud cauley,0.6,0.99,0.71,1.65,3.36,3.96,1,0
bud cauley,-0.34,0.68,0.75,0.02,1.45,1.11,2,0
bud cauley,-1.7,0.75,-1.42,-0.15,-0.81,-2.51,3,0
bud cauley,-1.77,1.44,1.34,0.52,3.3,1.53,4,0
hideki matsuyama,0.54,0.3,-0.29,0.41,0.42,0.96,1,0
hideki matsuyama,-1.66,1.28,1.04,-0.55,1.77,0.11,2,0
hideki matsuyama,1.89,-0.5,-1.12,1.21,-0.41,1.49,3,0
hideki matsuyama,-0.29,0.43,0.06,1.33,1.82,1.53,4,0
denny mccarthy,0.47,0.51,0.21,-0.23,0.48,0.96,1,0
